charge_rate,discharge_rate,AI_computation,offload,no_offload,best_offload
0.0001,0.009658620689655173,0.0001,3383,3348,3074.204946996466
0.0001,0.009658620689655173,0.0012000000000000001,3375,2991,3074.204946996466
0.0001,0.009658620689655173,0.0023,3367,2737,3074.204946996466
0.0001,0.009658620689655173,0.0034,3363,2488,3074.204946996466
0.0001,0.009658620689655173,0.0045000000000000005,3312,2305,3074.204946996466
0.0001,0.009658620689655173,0.005600000000000001,3337,2128,3074.204946996466
0.0001,0.009658620689655173,0.0067,3348,2015,3074.204946996466
0.0001,0.009658620689655173,0.0078000000000000005,3336,1874,3074.204946996466
0.0001,0.009658620689655173,0.0089,3341,1767,3074.204946996466
0.0001,0.009658620689655173,0.01,3336,1659,3074.204946996466
0.0001,0.01,0.0001,3269,3238,2970.2970297029706
0.0001,0.01,0.0012000000000000001,3261,2917,2970.2970297029706
0.0001,0.01,0.0023,3260,2663,2970.2970297029706
0.0001,0.01,0.0034,3254,2448,2970.2970297029706
0.0001,0.01,0.0045000000000000005,3250,2268,2970.2970297029706
0.0001,0.01,0.005600000000000001,3241,2091,2970.2970297029706
0.0001,0.01,0.0067,3235,1948,2970.2970297029706
0.0001,0.01,0.0078000000000000005,3234,1838,2970.2970297029706
0.0001,0.01,0.0089,3235,1729,2970.2970297029706
0.0001,0.01,0.01,3222,1654,2970.2970297029706
0.0004413793103448276,0.0001,0.0001,220567,206015,244585.98726114648
0.0004413793103448276,0.0001,0.0012000000000000001,165337,77146,244585.98726114648
0.0004413793103448276,0.0001,0.0023,156577,47468,244585.98726114648
0.0004413793103448276,0.0001,0.0034,152928,33796,244585.98726114648
0.0004413793103448276,0.0001,0.0045000000000000005,150328,25695,244585.98726114648
0.0004413793103448276,0.0001,0.005600000000000001,147189,22122,244585.98726114648
0.0004413793103448276,0.0001,0.0067,146613,18668,244585.98726114648
0.0004413793103448276,0.0001,0.0078000000000000005,146103,16192,244585.98726114648
0.0004413793103448276,0.0001,0.0089,145528,14310,244585.98726114648
0.0004413793103448276,0.0001,0.01,145033,12778,244585.98726114648
0.0004413793103448276,0.0004413793103448276,0.0001,148363,137063,150000.0
0.0004413793103448276,0.0004413793103448276,0.0012000000000000001,140461,63680,150000.0
0.0004413793103448276,0.0004413793103448276,0.0023,136649,41956,150000.0
0.0004413793103448276,0.0004413793103448276,0.0034,137340,30784,150000.0
0.0004413793103448276,0.0004413793103448276,0.0045000000000000005,138721,24156,150000.0
0.0004413793103448276,0.0004413793103448276,0.005600000000000001,135949,20971,150000.0
0.0004413793103448276,0.0004413793103448276,0.0067,138518,17826,150000.0
0.0004413793103448276,0.0004413793103448276,0.0078000000000000005,138044,15550,150000.0
0.0004413793103448276,0.0004413793103448276,0.0089,138109,13775,150000.0
